DAY,TIME,WIND_DIR,WIND_SPEED,TEMP,QNH
25,1530Z,290.0,7.0,28.0,1008.0
25,1700Z,290.0,6.0,29.0,1009.0
25,1730Z,340.0,5.0,28.0,1008.0
25,1800Z,330.0,4.0,28.0,1008.0
25,1830Z,330.0,4.0,28.0,1008.0
25,1900Z,330.0,4.0,28.0,1008.0
25,1930Z,10.0,3.0,28.0,1008.0
25,2000Z,50.0,3.0,28.0,1007.0
25,2030Z,10.0,3.0,27.0,1007.0
25,2100Z,20.0,4.0,28.0,1007.0
25,2130Z,40.0,4.0,28.0,1007.0
25,2200Z,0.0,0.0,28.0,1006.0
25,2230Z,0.0,0.0,28.0,1006.0
25,2300Z,140.0,4.0,28.0,1007.0
25,2330Z,120.0,4.0,27.0,1006.0
26,0000Z,140.0,4.0,27.0,1007.0
26,0030Z,170.0,4.0,27.0,1007.0
26,0100Z,170.0,3.0,27.0,1007.0
26,0130Z,180.0,4.0,27.0,1007.0
26,0200Z,100.0,5.0,28.0,1008.0
26,0230Z,120.0,6.0,28.0,1008.0
26,0300Z,100.0,5.0,28.0,1009.0
26,0330Z,80.0,4.0,29.0,1009.0
26,0400Z,100.0,4.0,29.0,1009.0
26,0430Z,110.0,5.0,30.0,1009.0
26,0500Z,150.0,3.0,31.0,1009.0
26,0530Z,260.0,7.0,39.0,1009.0
26,0600Z,250.0,7.0,29.0,1008.0
26,0630Z,250.0,8.0,29.0,1008.0
26,0700Z,240.0,8.0,29.0,1008.0
26,0730Z,320.0,6.0,29.0,1008.0
26,0800Z,250.0,6.0,29.0,1007.0
26,0830Z,270.0,7.0,30.0,1007.0
26,0900Z,290.0,9.0,31.0,1006.0
26,0930Z,250.0,6.0,31.0,1006.0
26,1000Z,270.0,11.0,31.0,1005.0
26,1030Z,260.0,11.0,31.0,1005.0
26,1100Z,270.0,12.0,31.0,1005.0
26,1130Z,280.0,13.0,31.0,1005.0
26,1200Z,280.0,9.0,30.0,1005.0
26,1230Z,290.0,8.0,30.0,1006.0
26,1300Z,290.0,8.0,30.0,1006.0
26,1330Z,310.0,6.0,30.0,1007.0
26,1400Z,330.0,5.0,30.0,1008.0
26,1430Z,310.0,9.0,30.0,1008.0
26,1500Z,230.0,5.0,28.0,1008.0
26,1530Z,60.0,3.0,28.0,1009.0
26,1600Z,40.0,6.0,29.0,1009.0
26,1630Z,60.0,8.0,28.0,1009.0
26,1700Z,90.0,6.0,27.0,1009.0
26,1730Z,120.0,3.0,27.0,1009.0
26,1800Z,120.0,4.0,26.0,1009.0
26,1830Z,110.0,4.0,26.0,1009.0
26,1900Z,130.0,4.0,26.0,1009.0
26,1930Z,150.0,4.0,26.0,1008.0
26,2000Z,120.0,5.0,26.0,1008.0
26,2030Z,160.0,5.0,26.0,1007.0
26,2100Z,130.0,5.0,26.0,1007.0
26,2130Z,70.0,3.0,26.0,1007.0
26,2200Z,0.0,0.0,26.0,1007.0
26,2230Z,0.0,0.0,26.0,1007.0
26,2300Z,140.0,5.0,26.0,1007.0
26,2330Z,0.0,0.0,26.0,1007.0
27,0000Z,120.0,3.0,26.0,1007.0
27,0030Z,90.0,3.0,26.0,1007.0
27,0100Z,90.0,4.0,26.0,1007.0
27,0130Z,120.0,3.0,26.0,1007.0
27,0200Z,130.0,4.0,26.0,1007.0
27,0230Z,130.0,4.0,27.0,1008.0
27,0300Z,110.0,5.0,27.0,1008.0
27,0330Z,150.0,4.0,27.0,1009.0
27,0400Z,130.0,4.0,28.0,1009.0
27,0430Z,150.0,5.0,28.0,1009.0
27,0500Z,170.0,4.0,29.0,1008.0
27,0530Z,170.0,4.0,29.0,1008.0
27,0600Z,0.0,0.0,30.0,1008.0
27,0630Z,300.0,5.0,30.0,1008.0
27,0700Z,300.0,8.0,30.0,1007.0
27,0730Z,270.0,7.0,29.0,1007.0
27,0800Z,310.0,6.0,30.0,1006.0
27,0830Z,280.0,6.0,30.0,1006.0
27,0900Z,280.0,9.0,30.0,1005.0
27,0930Z,260.0,6.0,30.0,1005.0
27,1000Z,280.0,9.0,30.0,1005.0
27,1030Z,290.0,8.0,30.0,1005.0
27,1100Z,30.0,8.0,25.0,1006.0
27,1130Z,20.0,7.0,24.0,1006.0
27,1200Z,110.0,5.0,25.0,1006.0
27,1230Z,80.0,4.0,26.0,1006.0
27,1300Z,100.0,5.0,26.0,1006.0
27,1330Z,140.0,5.0,26.0,1006.0
27,1400Z,60.0,4.0,26.0,1006.0
27,1430Z,80.0,5.0,26.0,1007.0
27,1500Z,120.0,4.0,26.0,1007.0
27,1530Z,140.0,4.0,26.0,1007.0
27,1600Z,70.0,3.0,26.0,1008.0
27,1630Z,90.0,6.0,27.0,1008.0
27,1700Z,90.0,6.0,26.0,1008.0
27,1730Z,80.0,6.0,26.0,1008.0
27,1800Z,30.0,6.0,27.0,1007.0
27,1830Z,0.0,0.0,26.0,1007.0
27,1900Z,140.0,3.0,27.0,1007.0
27,1930Z,0.0,0.0,27.0,1006.0
27,2000Z,0.0,0.0,27.0,1006.0
27,2030Z,0.0,0.0,27.0,1005.0
27,2100Z,0.0,0.0,27.0,1005.0
27,2130Z,0.0,0.0,27.0,1005.0
27,2200Z,N/A,2.0,27.0,1005.0
27,2230Z,0.0,0.0,27.0,1005.0
27,2300Z,0.0,0.0,27.0,1005.0
27,2330Z,N/A,2.0,26.0,1005.0
28,0000Z,N/A,2.0,26.0,1005.0
28,0030Z,0.0,0.0,26.0,1006.0
28,0100Z,0.0,0.0,26.0,1006.0
28,0130Z,N/A,2.0,26.0,1006.0
28,0200Z,110.0,3.0,27.0,1007.0
28,0230Z,150.0,3.0,27.0,1007.0
28,0300Z,20.0,3.0,28.0,1007.0
28,0330Z,160.0,4.0,29.0,1008.0
28,0400Z,160.0,5.0,29.0,1008.0
28,0430Z,50.0,6.0,31.0,1008.0
28,0500Z,20.0,4.0,31.0,1007.0
28,0530Z,30.0,9.0,32.0,1007.0
28,0600Z,30.0,9.0,32.0,1007.0
28,0630Z,70.0,5.0,32.0,1007.0
28,0700Z,10.0,7.0,33.0,1006.0
28,0730Z,10.0,5.0,34.0,1005.0
28,0800Z,300.0,8.0,33.0,1005.0
28,0830Z,270.0,8.0,32.0,1004.0
28,0900Z,270.0,10.0,32.0,1004.0
28,0930Z,300.0,11.0,31.0,1004.0
28,1000Z,240.0,12.0,29.0,1004.0
28,1030Z,340.0,11.0,25.0,1004.0
28,1100Z,270.0,4.0,26.0,1003.0
28,1130Z,360.0,4.0,28.0,1003.0
28,1200Z,0.0,0.0,28.0,1004.0
28,1230Z,80.0,4.0,28.0,1004.0
28,1300Z,70.0,9.0,28.0,1005.0
28,1330Z,50.0,4.0,28.0,1005.0
28,1400Z,80.0,5.0,28.0,1005.0
28,1430Z,330.0,4.0,28.0,1005.0
28,1500Z,30.0,4.0,28.0,1005.0
28,1530Z,30.0,6.0,28.0,1006.0
28,1600Z,30.0,3.0,28.0,1006.0
28,1630Z,40.0,5.0,27.0,1006.0
28,1700Z,40.0,4.0,26.0,1006.0
28,1730Z,30.0,5.0,26.0,1006.0
28,1800Z,0.0,0.0,26.0,1005.0
28,1830Z,0.0,0.0,26.0,1005.0
28,1900Z,0.0,0.0,27.0,1005.0
28,1930Z,0.0,0.0,27.0,1005.0
28,2000Z,170.0,4.0,27.0,1004.0
28,2030Z,120.0,6.0,27.0,1004.0
28,2100Z,50.0,3.0,27.0,1004.0
28,2130Z,80.0,4.0,27.0,1004.0
28,2200Z,0.0,0.0,27.0,1004.0
28,2230Z,0.0,0.0,27.0,1004.0
28,2300Z,0.0,0.0,27.0,1004.0
28,2330Z,320.0,4.0,27.0,1004.0
29,0000Z,0.0,0.0,27.0,1005.0
29,0030Z,60.0,4.0,28.0,1005.0
29,0100Z,0.0,0.0,27.0,1005.0
29,0130Z,90.0,4.0,27.0,1005.0
29,0200Z,170.0,4.0,27.0,1006.0
29,0230Z,80.0,3.0,28.0,1006.0
29,0300Z,0.0,0.0,29.0,1006.0
29,0330Z,50.0,4.0,30.0,1007.0
29,0400Z,60.0,5.0,30.0,1007.0
29,0430Z,70.0,6.0,32.0,1007.0
29,0500Z,60.0,3.0,32.0,1007.0
29,0530Z,90.0,6.0,32.0,1007.0
29,0600Z,80.0,5.0,32.0,1006.0
29,0630Z,110.0,3.0,32.0,1006.0
29,0700Z,250.0,6.0,31.0,1006.0
29,0730Z,300.0,6.0,31.0,1005.0
29,0800Z,260.0,6.0,32.0,1004.0
29,0830Z,250.0,10.0,33.0,1003.0
29,0900Z,290.0,11.0,34.0,1003.0
29,0930Z,310.0,9.0,32.0,1002.0
29,1000Z,330.0,7.0,31.0,1002.0
29,1030Z,350.0,9.0,31.0,1002.0
29,1100Z,350.0,7.0,30.0,1003.0
29,1130Z,0.0,0.0,30.0,1002.0
29,1200Z,340.0,4.0,31.0,1002.0
29,1230Z,40.0,5.0,30.0,1003.0
29,1300Z,70.0,7.0,29.0,1004.0
29,1330Z,30.0,9.0,27.0,1006.0
29,1400Z,60.0,10.0,26.0,1006.0
29,1430Z,60.0,6.0,26.0,1006.0
29,1500Z,100.0,5.0,26.0,1006.0
29,1530Z,30.0,6.0,26.0,1006.0
29,1600Z,40.0,4.0,26.0,1006.0
29,1630Z,50.0,8.0,26.0,1006.0
29,1700Z,50.0,9.0,26.0,1006.0
29,1730Z,80.0,5.0,27.0,1005.0
29,1800Z,110.0,3.0,27.0,1005.0
29,1830Z,0.0,0.0,27.0,1005.0
29,1900Z,110.0,4.0,27.0,1005.0
29,1930Z,120.0,4.0,27.0,1005.0
29,2000Z,0.0,0.0,27.0,1005.0
29,2030Z,0.0,0.0,27.0,1005.0
29,2100Z,10.0,3.0,27.0,1004.0
29,2130Z,0.0,0.0,27.0,1004.0
29,2200Z,0.0,0.0,27.0,1004.0
29,2230Z,30.0,5.0,27.0,1003.0
29,2300Z,30.0,6.0,27.0,1003.0
29,2330Z,40.0,6.0,27.0,1003.0
30,0000Z,60.0,6.0,27.0,1003.0
30,0030Z,70.0,3.0,27.0,1004.0
30,0100Z,100.0,3.0,27.0,1005.0
30,0130Z,180.0,3.0,27.0,1005.0
30,0200Z,120.0,5.0,27.0,1005.0
30,0230Z,70.0,4.0,28.0,1006.0
30,0300Z,40.0,4.0,29.0,1006.0
30,0330Z,30.0,7.0,30.0,1006.0
30,0400Z,70.0,9.0,30.0,1006.0
30,0430Z,80.0,6.0,32.0,1007.0
30,0500Z,40.0,8.0,32.0,1007.0
30,0530Z,60.0,5.0,32.0,1006.0
30,0600Z,70.0,7.0,32.0,1006.0
30,0630Z,20.0,6.0,33.0,1006.0
30,0700Z,10.0,7.0,33.0,1005.0
30,0730Z,300.0,7.0,33.0,1005.0
30,0800Z,40.0,7.0,33.0,1004.0
30,0830Z,40.0,8.0,33.0,1004.0
30,0900Z,20.0,9.0,33.0,1003.0
30,0930Z,340.0,7.0,33.0,1003.0
30,1000Z,300.0,7.0,32.0,1002.0
30,1030Z,330.0,8.0,32.0,1002.0
30,1100Z,290.0,6.0,32.0,1002.0
30,1130Z,350.0,6.0,32.0,1003.0
30,1200Z,360.0,4.0,31.0,1003.0
30,1230Z,20.0,6.0,31.0,1003.0
30,1300Z,10.0,6.0,31.0,1003.0
30,1330Z,60.0,9.0,31.0,1004.0
30,1400Z,60.0,10.0,28.0,1004.0
30,1430Z,60.0,10.0,27.0,1004.0
30,1500Z,110.0,5.0,27.0,1005.0
30,1530Z,160.0,5.0,27.0,1005.0
30,1600Z,170.0,6.0,27.0,1006.0
30,1630Z,110.0,3.0,27.0,1006.0
30,1700Z,220.0,3.0,27.0,1006.0
30,1730Z,300.0,6.0,27.0,1006.0
30,1800Z,280.0,6.0,27.0,1006.0
30,1830Z,250.0,4.0,27.0,1005.0
30,1900Z,170.0,4.0,27.0,1005.0
30,1930Z,160.0,5.0,27.0,1005.0
30,2000Z,140.0,7.0,27.0,1006.0
30,2030Z,140.0,8.0,26.0,1006.0
30,2100Z,170.0,5.0,26.0,1006.0
30,2130Z,0.0,0.0,26.0,1005.0
30,2200Z,0.0,0.0,26.0,1005.0
30,2230Z,290.0,3.0,26.0,1005.0
30,2300Z,260.0,4.0,26.0,1005.0
30,2330Z,0.0,0.0,27.0,1005.0
